domain;country;visibility_index
https://oceanrep.geomar.de/;jp;0.0
https://oceanrep.geomar.de/;nl;0.0
https://oceanrep.geomar.de/;no;0.0
https://oceanrep.geomar.de/;pl;0.0005
https://oceanrep.geomar.de/;pt;0.0
https://oceanrep.geomar.de/;ro;0.0
https://oceanrep.geomar.de/;se;0.0
https://oceanrep.geomar.de/;si;0.0
https://oceanrep.geomar.de/;sk;0.0
https://oceanrep.geomar.de/;tr;0.0003
https://oceanrep.geomar.de/;uk;0.0006
https://oceanrep.geomar.de/;us;0.0002
https://odin.jrc.ec.europa.eu/;at;0.0
https://odin.jrc.ec.europa.eu/;au;0.0
https://odin.jrc.ec.europa.eu/;be;0.0
https://odin.jrc.ec.europa.eu/;bg;0.0
https://odin.jrc.ec.europa.eu/;br;0.0
https://odin.jrc.ec.europa.eu/;ca;0.0
https://odin.jrc.ec.europa.eu/;ch;0.0
https://odin.jrc.ec.europa.eu/;cz;0.0
https://odin.jrc.ec.europa.eu/;de;0.0
https://odin.jrc.ec.europa.eu/;dk;0.0
https://odin.jrc.ec.europa.eu/;es;0.0
https://odin.jrc.ec.europa.eu/;fi;0.0
https://odin.jrc.ec.europa.eu/;fr;0.0
https://odin.jrc.ec.europa.eu/;gr;0.0
https://odin.jrc.ec.europa.eu/;hr;0.0
https://odin.jrc.ec.europa.eu/;hu;0.0
https://odin.jrc.ec.europa.eu/;ie;0.0
https://odin.jrc.ec.europa.eu/;it;0.0
https://odin.jrc.ec.europa.eu/;jp;0.0
https://odin.jrc.ec.europa.eu/;nl;0.0
https://odin.jrc.ec.europa.eu/;no;0.0
https://odin.jrc.ec.europa.eu/;pl;0.0
https://odin.jrc.ec.europa.eu/;pt;0.0
https://odin.jrc.ec.europa.eu/;ro;0.0
https://odin.jrc.ec.europa.eu/;se;0.0005
https://odin.jrc.ec.europa.eu/;si;0.0
https://odin.jrc.ec.europa.eu/;sk;0.0
https://odin.jrc.ec.europa.eu/;tr;0.0
https://odin.jrc.ec.europa.eu/;uk;0.0
https://odin.jrc.ec.europa.eu/;us;0.0
https://ojs.ifsp.edu.br/;at;0.0
https://ojs.ifsp.edu.br/;au;0.0
https://ojs.ifsp.edu.br/;be;0.0
https://ojs.ifsp.edu.br/;bg;0.0
https://ojs.ifsp.edu.br/;br;0.0293
https://ojs.ifsp.edu.br/;ca;0.0
https://ojs.ifsp.edu.br/;ch;0.0
https://ojs.ifsp.edu.br/;cz;0.0
https://ojs.ifsp.edu.br/;de;0.0
https://ojs.ifsp.edu.br/;dk;0.0
https://ojs.ifsp.edu.br/;es;0.0
https://ojs.ifsp.edu.br/;fi;0.0
https://ojs.ifsp.edu.br/;fr;0.0
https://ojs.ifsp.edu.br/;gr;0.0
https://ojs.ifsp.edu.br/;hr;0.0
https://ojs.ifsp.edu.br/;hu;0.0
https://ojs.ifsp.edu.br/;ie;0.0
https://ojs.ifsp.edu.br/;it;0.0
https://ojs.ifsp.edu.br/;jp;0.0
https://ojs.ifsp.edu.br/;nl;0.0
https://ojs.ifsp.edu.br/;no;0.0
https://ojs.ifsp.edu.br/;pl;0.0
https://ojs.ifsp.edu.br/;pt;0.0
https://ojs.ifsp.edu.br/;ro;0.0
https://ojs.ifsp.edu.br/;se;0.0
https://ojs.ifsp.edu.br/;si;0.0
https://ojs.ifsp.edu.br/;sk;0.0
https://ojs.ifsp.edu.br/;tr;0.0
https://ojs.ifsp.edu.br/;uk;0.0
https://ojs.ifsp.edu.br/;us;0.0
https://onlinelibrary.wiley.com/;at;4.5738
https://onlinelibrary.wiley.com/;au;3.002
https://onlinelibrary.wiley.com/;be;0.1643
https://onlinelibrary.wiley.com/;bg;0.354
https://onlinelibrary.wiley.com/;br;0.3014
https://onlinelibrary.wiley.com/;ca;1.5462
https://onlinelibrary.wiley.com/;ch;7.702
https://onlinelibrary.wiley.com/;cz;0.0807
https://onlinelibrary.wiley.com/;de;2.2649
https://onlinelibrary.wiley.com/;dk;0.2964
https://onlinelibrary.wiley.com/;es;0.8319
https://onlinelibrary.wiley.com/;fi;0.1011
https://onlinelibrary.wiley.com/;fr;1.6327
https://onlinelibrary.wiley.com/;gr;0.3518
https://onlinelibrary.wiley.com/;hr;0.6769
https://onlinelibrary.wiley.com/;hu;0.1153
https://onlinelibrary.wiley.com/;ie;1.9087
https://onlinelibrary.wiley.com/;it;0.5269
https://onlinelibrary.wiley.com/;jp;0.0768
https://onlinelibrary.wiley.com/;nl;0.4949
https://onlinelibrary.wiley.com/;no;0.3218
https://onlinelibrary.wiley.com/;pl;0.1351
https://onlinelibrary.wiley.com/;pt;0.2358
https://onlinelibrary.wiley.com/;ro;1.6063
https://onlinelibrary.wiley.com/;se;0.8508
https://onlinelibrary.wiley.com/;si;0.7364
https://onlinelibrary.wiley.com/;sk;0.2535
https://onlinelibrary.wiley.com/;tr;0.3664
https://onlinelibrary.wiley.com/;uk;19.2521
https://onlinelibrary.wiley.com/;us;10.7764
https://open-research-data.zalf.de/;at;0.0
https://open-research-data.zalf.de/;au;0.0
https://open-research-data.zalf.de/;be;0.0
https://open-research-data.zalf.de/;bg;0.0
https://open-research-data.zalf.de/;br;0.0
https://open-research-data.zalf.de/;ca;0.0
https://open-research-data.zalf.de/;ch;0.0
https://open-research-data.zalf.de/;cz;0.0
https://open-research-data.zalf.de/;de;0.0
https://open-research-data.zalf.de/;dk;0.0
https://open-research-data.zalf.de/;es;0.0
https://open-research-data.zalf.de/;fi;0.0
https://open-research-data.zalf.de/;fr;0.0
https://open-research-data.zalf.de/;gr;0.0
https://open-research-data.zalf.de/;hr;0.0
https://open-research-data.zalf.de/;hu;0.0
https://open-research-data.zalf.de/;ie;0.0
https://open-research-data.zalf.de/;it;0.0
https://open-research-data.zalf.de/;jp;0.0
https://open-research-data.zalf.de/;nl;0.0
https://open-research-data.zalf.de/;no;0.0
https://open-research-data.zalf.de/;pl;0.0
https://open-research-data.zalf.de/;pt;0.0
https://open-research-data.zalf.de/;ro;0.0
https://open-research-data.zalf.de/;se;0.0
https://open-research-data.zalf.de/;si;0.0
https://open-research-data.zalf.de/;sk;0.0
https://open-research-data.zalf.de/;tr;0.0
https://open-research-data.zalf.de/;uk;0.0
https://open-research-data.zalf.de/;us;0.0
https://open.flinders.edu.au/;at;0.0
https://open.flinders.edu.au/;au;0.0
https://open.flinders.edu.au/;be;0.0
https://open.flinders.edu.au/;bg;0.0
https://open.flinders.edu.au/;br;0.0
https://open.flinders.edu.au/;ca;0.0
https://open.flinders.edu.au/;ch;0.0
https://open.flinders.edu.au/;cz;0.0
https://open.flinders.edu.au/;de;0.0
https://open.flinders.edu.au/;dk;0.0
https://open.flinders.edu.au/;es;0.0
https://open.flinders.edu.au/;fi;0.0
https://open.flinders.edu.au/;fr;0.0
https://open.flinders.edu.au/;gr;0.0
https://open.flinders.edu.au/;hr;0.0
https://open.flinders.edu.au/;hu;0.0
https://open.flinders.edu.au/;ie;0.0
https://open.flinders.edu.au/;it;0.0
https://open.flinders.edu.au/;jp;0.0
https://open.flinders.edu.au/;nl;0.0
https://open.flinders.edu.au/;no;0.0
https://open.flinders.edu.au/;pl;0.0
https://open.flinders.edu.au/;pt;0.0
https://open.flinders.edu.au/;ro;0.0
https://open.flinders.edu.au/;se;0.0
https://open.flinders.edu.au/;si;0.0
https://open.flinders.edu.au/;sk;0.0
https://open.flinders.edu.au/;tr;0.0
https://open.flinders.edu.au/;uk;0.0
https://open.flinders.edu.au/;us;0.0
https://opencontext.org/;at;0.0002
https://opencontext.org/;au;0.0
https://opencontext.org/;be;0.0
https://opencontext.org/;bg;0.0
https://opencontext.org/;br;0.0
https://opencontext.org/;ca;0.0
https://opencontext.org/;ch;0.0002
https://opencontext.org/;cz;0.0
https://opencontext.org/;de;0.0001
https://opencontext.org/;dk;0.0
https://opencontext.org/;es;0.0
https://opencontext.org/;fi;0.0
https://opencontext.org/;fr;0.0
https://opencontext.org/;gr;0.0
https://opencontext.org/;hr;0.0
https://opencontext.org/;hu;0.0
https://opencontext.org/;ie;0.0
https://opencontext.org/;it;0.0
https://opencontext.org/;jp;0.0
https://opencontext.org/;nl;0.0
https://opencontext.org/;no;0.0
https://opencontext.org/;pl;0.0
https://opencontext.org/;pt;0.0
https://opencontext.org/;ro;0.0
https://opencontext.org/;se;0.0
https://opencontext.org/;si;0.0
https://opencontext.org/;sk;0.0
https://opencontext.org/;tr;0.0
https://opencontext.org/;uk;0.0001
https://opencontext.org/;us;0.0002
https://opendata.pku.edu.cn/;at;0.0
https://opendata.pku.edu.cn/;au;0.0
https://opendata.pku.edu.cn/;be;0.0
https://opendata.pku.edu.cn/;bg;0.0
https://opendata.pku.edu.cn/;br;0.0
https://opendata.pku.edu.cn/;ca;0.0
https://opendata.pku.edu.cn/;ch;0.0
https://opendata.pku.edu.cn/;cz;0.0
https://opendata.pku.edu.cn/;de;0.0
https://opendata.pku.edu.cn/;dk;0.0
https://opendata.pku.edu.cn/;es;0.0
https://opendata.pku.edu.cn/;fi;0.0
https://opendata.pku.edu.cn/;fr;0.0
https://opendata.pku.edu.cn/;gr;0.0
https://opendata.pku.edu.cn/;hr;0.0
https://opendata.pku.edu.cn/;hu;0.0
https://opendata.pku.edu.cn/;ie;0.0
https://opendata.pku.edu.cn/;it;0.0
https://opendata.pku.edu.cn/;jp;0.0
https://opendata.pku.edu.cn/;nl;0.0
https://opendata.pku.edu.cn/;no;0.0
https://opendata.pku.edu.cn/;pl;0.0
https://opendata.pku.edu.cn/;pt;0.0
https://opendata.pku.edu.cn/;ro;0.0
https://opendata.pku.edu.cn/;se;0.0
https://opendata.pku.edu.cn/;si;0.0
https://opendata.pku.edu.cn/;sk;0.0
https://opendata.pku.edu.cn/;tr;0.0
https://opendata.pku.edu.cn/;uk;0.0
https://opendata.pku.edu.cn/;us;0.0
https://openresearch.lsbu.ac.uk/;at;0.0
https://openresearch.lsbu.ac.uk/;au;0.0
https://openresearch.lsbu.ac.uk/;be;0.0
https://openresearch.lsbu.ac.uk/;bg;0.0
https://openresearch.lsbu.ac.uk/;br;0.0
https://openresearch.lsbu.ac.uk/;ca;0.0
https://openresearch.lsbu.ac.uk/;ch;0.0
https://openresearch.lsbu.ac.uk/;cz;0.0
https://openresearch.lsbu.ac.uk/;de;0.0
https://openresearch.lsbu.ac.uk/;dk;0.0
https://openresearch.lsbu.ac.uk/;es;0.0
https://openresearch.lsbu.ac.uk/;fi;0.0
https://openresearch.lsbu.ac.uk/;fr;0.0
https://openresearch.lsbu.ac.uk/;gr;0.0
https://openresearch.lsbu.ac.uk/;hr;0.0
https://openresearch.lsbu.ac.uk/;hu;0.0
https://openresearch.lsbu.ac.uk/;ie;0.0
https://openresearch.lsbu.ac.uk/;it;0.0
https://openresearch.lsbu.ac.uk/;jp;0.0
https://openresearch.lsbu.ac.uk/;nl;0.0
https://openresearch.lsbu.ac.uk/;no;0.0
https://openresearch.lsbu.ac.uk/;pl;0.0
https://openresearch.lsbu.ac.uk/;pt;0.0
https://openresearch.lsbu.ac.uk/;ro;0.0
https://openresearch.lsbu.ac.uk/;se;0.0
https://openresearch.lsbu.ac.uk/;si;0.0
https://openresearch.lsbu.ac.uk/;sk;0.0
https://openresearch.lsbu.ac.uk/;tr;0.0
https://openresearch.lsbu.ac.uk/;uk;0.0
https://openresearch.lsbu.ac.uk/;us;0.0
https://openresearch.surrey.ac.uk/;at;0.0
https://openresearch.surrey.ac.uk/;au;0.0
https://openresearch.surrey.ac.uk/;be;0.0
https://openresearch.surrey.ac.uk/;bg;0.0
https://openresearch.surrey.ac.uk/;br;0.0
https://openresearch.surrey.ac.uk/;ca;0.0
https://openresearch.surrey.ac.uk/;ch;0.0
https://openresearch.surrey.ac.uk/;cz;0.0
https://openresearch.surrey.ac.uk/;de;0.0
https://openresearch.surrey.ac.uk/;dk;0.0
https://openresearch.surrey.ac.uk/;es;0.0
https://openresearch.surrey.ac.uk/;fi;0.0
https://openresearch.surrey.ac.uk/;fr;0.0
https://openresearch.surrey.ac.uk/;gr;0.0
https://openresearch.surrey.ac.uk/;hr;0.0
https://openresearch.surrey.ac.uk/;hu;0.0
https://openresearch.surrey.ac.uk/;ie;0.0
https://openresearch.surrey.ac.uk/;it;0.0
https://openresearch.surrey.ac.uk/;jp;0.0
https://openresearch.surrey.ac.uk/;nl;0.0
https://openresearch.surrey.ac.uk/;no;0.0
https://openresearch.surrey.ac.uk/;pl;0.0
https://openresearch.surrey.ac.uk/;pt;0.0
https://openresearch.surrey.ac.uk/;ro;0.0
https://openresearch.surrey.ac.uk/;se;0.0
https://openresearch.surrey.ac.uk/;si;0.0
https://openresearch.surrey.ac.uk/;sk;0.0
https://openresearch.surrey.ac.uk/;tr;0.0
https://openresearch.surrey.ac.uk/;uk;0.0
https://openresearch.surrey.ac.uk/;us;0.0
https://ora.ox.ac.uk/;at;0.0017
https://ora.ox.ac.uk/;au;0.0
https://ora.ox.ac.uk/;be;0.0
https://ora.ox.ac.uk/;bg;0.0
https://ora.ox.ac.uk/;br;0.0003
https://ora.ox.ac.uk/;ca;0.0
https://ora.ox.ac.uk/;ch;0.0049
https://ora.ox.ac.uk/;cz;0.0
https://ora.ox.ac.uk/;de;0.0017
https://ora.ox.ac.uk/;dk;0.0
https://ora.ox.ac.uk/;es;0.0001
https://ora.ox.ac.uk/;fi;0.0
https://ora.ox.ac.uk/;fr;0.0
https://ora.ox.ac.uk/;gr;0.0
https://ora.ox.ac.uk/;hr;0.0088
https://ora.ox.ac.uk/;hu;0.0
https://ora.ox.ac.uk/;ie;0.0
https://ora.ox.ac.uk/;it;0.0029
https://ora.ox.ac.uk/;jp;0.0
https://ora.ox.ac.uk/;nl;0.001
https://ora.ox.ac.uk/;no;0.0
https://ora.ox.ac.uk/;pl;0.0005
https://ora.ox.ac.uk/;pt;0.0
https://ora.ox.ac.uk/;ro;0.0
https://ora.ox.ac.uk/;se;0.0004
https://ora.ox.ac.uk/;si;0.0
https://ora.ox.ac.uk/;sk;0.0
https://ora.ox.ac.uk/;tr;0.0015
https://ora.ox.ac.uk/;uk;0.1157
https://ora.ox.ac.uk/;us;0.0035
https://ordar.otelo.univ-lorraine.fr/;at;0.0
https://ordar.otelo.univ-lorraine.fr/;au;0.0
https://ordar.otelo.univ-lorraine.fr/;be;0.0
https://ordar.otelo.univ-lorraine.fr/;bg;0.0
https://ordar.otelo.univ-lorraine.fr/;br;0.0
https://ordar.otelo.univ-lorraine.fr/;ca;0.0
https://ordar.otelo.univ-lorraine.fr/;ch;0.0
https://ordar.otelo.univ-lorraine.fr/;cz;0.0
https://ordar.otelo.univ-lorraine.fr/;de;0.0
https://ordar.otelo.univ-lorraine.fr/;dk;0.0
https://ordar.otelo.univ-lorraine.fr/;es;0.0
https://ordar.otelo.univ-lorraine.fr/;fi;0.0
https://ordar.otelo.univ-lorraine.fr/;fr;0.0
https://ordar.otelo.univ-lorraine.fr/;gr;0.0
https://ordar.otelo.univ-lorraine.fr/;hr;0.0
https://ordar.otelo.univ-lorraine.fr/;hu;0.0
https://ordar.otelo.univ-lorraine.fr/;ie;0.0
https://ordar.otelo.univ-lorraine.fr/;it;0.0
https://ordar.otelo.univ-lorraine.fr/;jp;0.0
https://ordar.otelo.univ-lorraine.fr/;nl;0.0
https://ordar.otelo.univ-lorraine.fr/;no;0.0
https://ordar.otelo.univ-lorraine.fr/;pl;0.0
https://ordar.otelo.univ-lorraine.fr/;pt;0.0
https://ordar.otelo.univ-lorraine.fr/;ro;0.0
https://ordar.otelo.univ-lorraine.fr/;se;0.0
https://ordar.otelo.univ-lorraine.fr/;si;0.0
https://ordar.otelo.univ-lorraine.fr/;sk;0.0
https://ordar.otelo.univ-lorraine.fr/;tr;0.0
https://ordar.otelo.univ-lorraine.fr/;uk;0.0
https://ordar.otelo.univ-lorraine.fr/;us;0.0
https://ore.exeter.ac.uk/;at;0.00015000000000000001
https://ore.exeter.ac.uk/;au;0.0
https://ore.exeter.ac.uk/;be;0.0
https://ore.exeter.ac.uk/;bg;0.0
https://ore.exeter.ac.uk/;br;0.0
https://ore.exeter.ac.uk/;ca;0.0
https://ore.exeter.ac.uk/;ch;0.0008500000000000001
https://ore.exeter.ac.uk/;cz;0.0
https://ore.exeter.ac.uk/;de;5e-05
https://ore.exeter.ac.uk/;dk;0.0
https://ore.exeter.ac.uk/;es;0.0
https://ore.exeter.ac.uk/;fi;0.0
https://ore.exeter.ac.uk/;fr;0.00015000000000000001
https://ore.exeter.ac.uk/;gr;0.0
https://ore.exeter.ac.uk/;hr;0.0
https://ore.exeter.ac.uk/;hu;0.0
https://ore.exeter.ac.uk/;ie;0.0
https://ore.exeter.ac.uk/;it;0.00030000000000000003
https://ore.exeter.ac.uk/;jp;0.0
https://ore.exeter.ac.uk/;nl;0.0009
https://ore.exeter.ac.uk/;no;0.0
https://ore.exeter.ac.uk/;pl;0.0004
https://ore.exeter.ac.uk/;pt;0.0
https://ore.exeter.ac.uk/;ro;0.0
https://ore.exeter.ac.uk/;se;0.0001
https://ore.exeter.ac.uk/;si;0.0
https://ore.exeter.ac.uk/;sk;0.0
https://ore.exeter.ac.uk/;tr;0.0005
https://ore.exeter.ac.uk/;uk;0.03785
https://ore.exeter.ac.uk/;us;0.00515
https://orthomedia.cadmore.media/;at;0.0
https://orthomedia.cadmore.media/;au;0.0
https://orthomedia.cadmore.media/;be;0.0
https://orthomedia.cadmore.media/;bg;0.0
https://orthomedia.cadmore.media/;br;0.0
https://orthomedia.cadmore.media/;ca;0.0
https://orthomedia.cadmore.media/;ch;0.0
https://orthomedia.cadmore.media/;cz;0.0
https://orthomedia.cadmore.media/;de;0.0
https://orthomedia.cadmore.media/;dk;0.0
https://orthomedia.cadmore.media/;es;0.0
https://orthomedia.cadmore.media/;fi;0.0
https://orthomedia.cadmore.media/;fr;0.0
https://orthomedia.cadmore.media/;gr;0.0
https://orthomedia.cadmore.media/;hr;0.0
https://orthomedia.cadmore.media/;hu;0.0
https://orthomedia.cadmore.media/;ie;0.0
https://orthomedia.cadmore.media/;it;0.0
https://orthomedia.cadmore.media/;jp;0.0
https://orthomedia.cadmore.media/;nl;0.0
https://orthomedia.cadmore.media/;no;0.0
https://orthomedia.cadmore.media/;pl;0.0
https://orthomedia.cadmore.media/;pt;0.0
https://orthomedia.cadmore.media/;ro;0.0
https://orthomedia.cadmore.media/;se;0.0
https://orthomedia.cadmore.media/;si;0.0
https://orthomedia.cadmore.media/;sk;0.0
https://orthomedia.cadmore.media/;tr;0.0
https://orthomedia.cadmore.media/;uk;0.0
https://orthomedia.cadmore.media/;us;0.0
https://osf.io/;at;0.03935
https://osf.io/;au;0.0354
https://osf.io/;be;0.0046
https://osf.io/;bg;0.0033
https://osf.io/;br;0.0083
https://osf.io/;ca;0.05
https://osf.io/;ch;0.05275
https://osf.io/;cz;0.002
https://osf.io/;de;0.01865
https://osf.io/;dk;0.007
https://osf.io/;es;0.0238
https://osf.io/;fi;0.004
https://osf.io/;fr;0.0175
https://osf.io/;gr;0.0154
https://osf.io/;hr;0.0376
https://osf.io/;hu;0.02205
https://osf.io/;ie;0.017349999999999997
https://osf.io/;it;0.0499
https://osf.io/;jp;0.0
https://osf.io/;nl;0.02395
https://osf.io/;no;0.0338
https://osf.io/;pl;0.08345
https://osf.io/;pt;0.007
https://osf.io/;ro;0.0
https://osf.io/;se;0.0123
https://osf.io/;si;0.04455
https://osf.io/;sk;0.017050000000000003
https://osf.io/;tr;0.003
https://osf.io/;uk;0.20435
https://osf.io/;us;0.07905000000000001
https://oto-manguean.surrey.ac.uk/;at;0.0
https://oto-manguean.surrey.ac.uk/;au;0.0
https://oto-manguean.surrey.ac.uk/;be;0.0
https://oto-manguean.surrey.ac.uk/;bg;0.0
https://oto-manguean.surrey.ac.uk/;br;0.0
https://oto-manguean.surrey.ac.uk/;ca;0.0
https://oto-manguean.surrey.ac.uk/;ch;0.0
https://oto-manguean.surrey.ac.uk/;cz;0.0
https://oto-manguean.surrey.ac.uk/;de;0.0
https://oto-manguean.surrey.ac.uk/;dk;0.0
https://oto-manguean.surrey.ac.uk/;es;0.0
https://oto-manguean.surrey.ac.uk/;fi;0.0
https://oto-manguean.surrey.ac.uk/;fr;0.0
https://oto-manguean.surrey.ac.uk/;gr;0.0
https://oto-manguean.surrey.ac.uk/;hr;0.0
https://oto-manguean.surrey.ac.uk/;hu;0.0
https://oto-manguean.surrey.ac.uk/;ie;0.0
https://oto-manguean.surrey.ac.uk/;it;0.0
https://oto-manguean.surrey.ac.uk/;jp;0.0
https://oto-manguean.surrey.ac.uk/;nl;0.0
https://oto-manguean.surrey.ac.uk/;no;0.0
https://oto-manguean.surrey.ac.uk/;pl;0.0
https://oto-manguean.surrey.ac.uk/;pt;0.0
https://oto-manguean.surrey.ac.uk/;ro;0.0
https://oto-manguean.surrey.ac.uk/;se;0.0
https://oto-manguean.surrey.ac.uk/;si;0.0
https://oto-manguean.surrey.ac.uk/;sk;0.0
https://oto-manguean.surrey.ac.uk/;tr;0.0
https://oto-manguean.surrey.ac.uk/;uk;0.0
https://oto-manguean.surrey.ac.uk/;us;0.0
https://oxfordbibliographies.com/;at;0.0
https://oxfordbibliographies.com/;au;0.0
https://oxfordbibliographies.com/;be;0.0
https://oxfordbibliographies.com/;bg;0.0
https://oxfordbibliographies.com/;br;0.0
https://oxfordbibliographies.com/;ca;0.0
https://oxfordbibliographies.com/;ch;0.0
https://oxfordbibliographies.com/;cz;0.0
https://oxfordbibliographies.com/;de;0.0
https://oxfordbibliographies.com/;dk;0.0
https://oxfordbibliographies.com/;es;0.0
https://oxfordbibliographies.com/;fi;0.0
https://oxfordbibliographies.com/;fr;0.0
https://oxfordbibliographies.com/;gr;0.0
https://oxfordbibliographies.com/;hr;0.0
https://oxfordbibliographies.com/;hu;0.0
https://oxfordbibliographies.com/;ie;0.0
https://oxfordbibliographies.com/;it;0.0
https://oxfordbibliographies.com/;jp;0.0
https://oxfordbibliographies.com/;nl;0.0
https://oxfordbibliographies.com/;no;0.0
https://oxfordbibliographies.com/;pl;0.0
https://oxfordbibliographies.com/;pt;0.0
https://oxfordbibliographies.com/;ro;0.0
https://oxfordbibliographies.com/;se;0.0
https://oxfordbibliographies.com/;si;0.0
https://oxfordbibliographies.com/;sk;0.0
https://oxfordbibliographies.com/;tr;0.0
https://oxfordbibliographies.com/;uk;0.0
https://oxfordbibliographies.com/;us;0.0
https://pancreapedia.org/;at;0.0
https://pancreapedia.org/;au;0.0
https://pancreapedia.org/;be;0.0
https://pancreapedia.org/;bg;0.0
https://pancreapedia.org/;br;0.0
https://pancreapedia.org/;ca;0.0
https://pancreapedia.org/;ch;0.0001
https://pancreapedia.org/;cz;0.0
https://pancreapedia.org/;de;0.00019999999999999998
https://pancreapedia.org/;dk;0.0
https://pancreapedia.org/;es;0.0
https://pancreapedia.org/;fi;0.0
https://pancreapedia.org/;fr;0.0
https://pancreapedia.org/;gr;0.0
https://pancreapedia.org/;hr;0.0
https://pancreapedia.org/;hu;0.0
https://pancreapedia.org/;ie;0.0047
https://pancreapedia.org/;it;0.0
https://pancreapedia.org/;jp;0.0
https://pancreapedia.org/;nl;0.0
https://pancreapedia.org/;no;0.0
https://pancreapedia.org/;pl;0.0
https://pancreapedia.org/;pt;0.0
https://pancreapedia.org/;ro;0.0
https://pancreapedia.org/;se;0.0
https://pancreapedia.org/;si;0.0
https://pancreapedia.org/;sk;0.0
https://pancreapedia.org/;tr;0.0
https://pancreapedia.org/;uk;0.0007
https://pancreapedia.org/;us;0.0006
https://pdxscholar.library.pdx.edu/;at;0.00255
https://pdxscholar.library.pdx.edu/;au;0.0055
https://pdxscholar.library.pdx.edu/;be;0.0
https://pdxscholar.library.pdx.edu/;bg;0.0
https://pdxscholar.library.pdx.edu/;br;0.0002
https://pdxscholar.library.pdx.edu/;ca;0.0
https://pdxscholar.library.pdx.edu/;ch;0.00585
https://pdxscholar.library.pdx.edu/;cz;0.0
https://pdxscholar.library.pdx.edu/;de;0.0009500000000000001
https://pdxscholar.library.pdx.edu/;dk;0.0
https://pdxscholar.library.pdx.edu/;es;0.0029
https://pdxscholar.library.pdx.edu/;fi;0.0
https://pdxscholar.library.pdx.edu/;fr;0.00095
https://pdxscholar.library.pdx.edu/;gr;0.0038
https://pdxscholar.library.pdx.edu/;hr;0.0
https://pdxscholar.library.pdx.edu/;hu;0.0
https://pdxscholar.library.pdx.edu/;ie;0.0072
https://pdxscholar.library.pdx.edu/;it;0.00065
https://pdxscholar.library.pdx.edu/;jp;0.0
https://pdxscholar.library.pdx.edu/;nl;0.0001
https://pdxscholar.library.pdx.edu/;no;0.0
https://pdxscholar.library.pdx.edu/;pl;0.0001
https://pdxscholar.library.pdx.edu/;pt;0.0
https://pdxscholar.library.pdx.edu/;ro;0.0
https://pdxscholar.library.pdx.edu/;se;0.001
https://pdxscholar.library.pdx.edu/;si;0.0
https://pdxscholar.library.pdx.edu/;sk;0.0
https://pdxscholar.library.pdx.edu/;tr;0.0009
https://pdxscholar.library.pdx.edu/;uk;0.1621
https://pdxscholar.library.pdx.edu/;us;0.10974999999999999
https://pearl.plymouth.ac.uk/;at;0.0009
https://pearl.plymouth.ac.uk/;au;0.0
https://pearl.plymouth.ac.uk/;be;0.0
https://pearl.plymouth.ac.uk/;bg;0.0
https://pearl.plymouth.ac.uk/;br;0.0004
https://pearl.plymouth.ac.uk/;ca;0.0
https://pearl.plymouth.ac.uk/;ch;0.0011
https://pearl.plymouth.ac.uk/;cz;0.0
https://pearl.plymouth.ac.uk/;de;0.0001
https://pearl.plymouth.ac.uk/;dk;0.0
https://pearl.plymouth.ac.uk/;es;0.0
https://pearl.plymouth.ac.uk/;fi;0.0
https://pearl.plymouth.ac.uk/;fr;0.0002
https://pearl.plymouth.ac.uk/;gr;0.0
https://pearl.plymouth.ac.uk/;hr;0.0
https://pearl.plymouth.ac.uk/;hu;0.0
https://pearl.plymouth.ac.uk/;ie;0.0
https://pearl.plymouth.ac.uk/;it;0.0
https://pearl.plymouth.ac.uk/;jp;0.0
https://pearl.plymouth.ac.uk/;nl;0.0004
https://pearl.plymouth.ac.uk/;no;0.0
https://pearl.plymouth.ac.uk/;pl;0.0
https://pearl.plymouth.ac.uk/;pt;0.0
https://pearl.plymouth.ac.uk/;ro;0.0
https://pearl.plymouth.ac.uk/;se;0.0
https://pearl.plymouth.ac.uk/;si;0.0
https://pearl.plymouth.ac.uk/;sk;0.0
https://pearl.plymouth.ac.uk/;tr;0.0004
https://pearl.plymouth.ac.uk/;uk;0.0598
https://pearl.plymouth.ac.uk/;us;0.002
https://peerj.com/;at;0.04115
https://peerj.com/;au;0.0
https://peerj.com/;be;0.0
https://peerj.com/;bg;0.0024
https://peerj.com/;br;0.0007999999999999999
https://peerj.com/;ca;0.0015
https://peerj.com/;ch;0.0458
https://peerj.com/;cz;0.0
https://peerj.com/;de;0.0571
https://peerj.com/;dk;0.0
https://peerj.com/;es;0.005
https://peerj.com/;fi;0.0
https://peerj.com/;fr;0.006699999999999999
https://peerj.com/;gr;0.0
https://peerj.com/;hr;0.0028
https://peerj.com/;hu;0.0
https://peerj.com/;ie;0.0
https://peerj.com/;it;0.0047
https://peerj.com/;jp;0.0
https://peerj.com/;nl;0.0029
https://peerj.com/;no;0.0
https://peerj.com/;pl;0.0031999999999999997
https://peerj.com/;pt;0.0063
https://peerj.com/;ro;0.0
https://peerj.com/;se;0.0034000000000000002
https://peerj.com/;si;0.00145
https://peerj.com/;sk;0.0
https://peerj.com/;tr;0.0017000000000000001
https://peerj.com/;uk;0.0446
https://peerj.com/;us;0.052849999999999994
https://phon.talkbank.org/;at;0.0
https://phon.talkbank.org/;au;0.0
https://phon.talkbank.org/;be;0.0
https://phon.talkbank.org/;bg;0.0
https://phon.talkbank.org/;br;0.0
