domain;dois_number;mean_visibility_index;h_index;category
https://ora.ox.ac.uk/;1;0.0047666666666666664;0;social
https://kuscholarworks.ku.edu/;1;0.004736666666666667;0;social
https://repository.si.edu/;1;0.0043649999999999965;0;economic
https://demonstrations.wolfram.com/;1;0.0041466666666666535;0;economic
https://www.cefas.co.uk/;1;0.0039766666666666665;0;social
https://ruor.uottawa.ca/;1;0.0034933333333333296;0;economic
https://ruor.uottawa.ca/;1;0.0034933333333333296;0;social
https://research.jcu.edu.au/;1;0.003406666666666667;0;social
https://www.arm.gov/;1;0.003296666666666667;0;social
https://ieee-dataport.org/;1;0.003156666666666667;0;economic
http://www.internano.org/;1;0.00302833333333333;0;economic
https://researchportal.port.ac.uk/;1;0.002935;0;economic
https://researchportal.port.ac.uk/;1;0.002935;0;social
https://digitalcommons.uri.edu/;1;0.00289166666666666;0;economic
https://digitalcommons.uri.edu/;1;0.00289166666666666;0;social
https://scholarsbank.uoregon.edu/;1;0.0023766666666666667;0;social
https://digitalcommons.lsu.edu/;1;0.002249999999999987;1;economic
https://www.worldpop.org/;1;0.0022233333333333332;0;social
https://wiki.cancerimagingarchive.net/;1;0.002193333333333333;0;social
https://pearl.plymouth.ac.uk/;1;0.0021766666666666666;0;social
https://scholarworks.wm.edu/;1;0.0020733333333333337;0;social
http://www.cellimagelibrary.org/;1;0.0020666666666666667;0;social
https://cyberleninka.ru/;1;0.00186166666666666;0;social
https://childes.talkbank.org/;1;0.0018066666666666667;0;social
https://emeraldopenresearch.com/;1;0.0016766666666666666;0;social
https://digital.lib.washington.edu:443/;1;0.0015366666666666666;0;social
https://vuir.vu.edu.au/;1;0.0015300000000000001;0;social
https://oceanrep.geomar.de/;1;0.0015;1;social
https://research-repository.griffith.edu.au/;1;0.0014916666666666598;0;economic
https://mospace.umsystem.edu/;1;0.00138;0;social
https://ease.org.uk/;1;0.0013733333333333334;0;social
https://wellcomeopenresearch.org/;1;0.0013566666666666666;0;economic
https://iifiir.org/;1;0.0013383333333333266;0;economic
https://iifiir.org/;1;0.0013383333333333266;0;social
https://ecat.ga.gov.au/;1;0.0012133333333333336;0;social
https://spectrum.library.concordia.ca/;1;0.0012066666666666664;1;social
https://eprints.lincoln.ac.uk/;1;0.00114;0;social
https://www.wdc-climate.de/;1;0.0011083333333333299;1;economic
https://scholarworks.sjsu.edu/;1;0.0010816666666666668;0;economic
https://ojs.ifsp.edu.br/;1;0.0009766666666666667;0;social
http://irep.ntu.ac.uk/;1;0.0009466666666666667;0;economic
http://irep.ntu.ac.uk/;1;0.0009466666666666667;0;social
https://mspace.lib.umanitoba.ca/;1;0.00088;0;social
https://digitalcommons.mtu.edu/;1;0.0008133333333333333;0;social
https://eprints.glos.ac.uk/;1;0.0006033333333333334;0;social
https://qmro.qmul.ac.uk/;1;0.0005333333333333334;1;social
https://www.jsad.com/;1;0.0004066666666666633;0;economic
http://ijomeh.eu/;1;0.00037166666666666;0;economic
http://ijomeh.eu/;1;0.00037166666666666;0;social
https://data.canadensys.net/;1;0.0003533333333333333;0;social
https://aperta.ulakbim.gov.tr/;1;0.00031333333333333;0;economic
https://aperta.ulakbim.gov.tr/;1;0.00031333333333333;0;social
https://mdsoar.org/;1;0.00030333333333333335;0;social
https://purr.purdue.edu/;1;0.00029;0;social
https://www.ipums.org/;1;0.0002466666666666666;0;social
https://wiredspace.wits.ac.za/;1;0.00023000000000000003;0;social
https://gatesopenresearch.org/;1;0.00021;0;economic
https://pancreapedia.org/;1;0.00020999999999999667;1;economic
https://inslav.ru/;1;0.00020333333333333333;1;social
https://aurora.auburn.edu/;1;0.00019;0;social
https://data.4tu.nl/;1;0.00018333333333333336;1;economic
https://www.semantics.gr/;1;0.00015999999999999999;0;social
https://mhkdr.openei.org/;1;0.00015666666666666666;0;economic
https://dataservices.gfz-potsdam.de/;1;0.00014666666666666664;1;economic
https://erdc-library.erdc.dren.mil/;1;0.00014333333333333334;0;social
https://hydrosource.ornl.gov/;1;0.00013666666666666664;0;social
https://www.seanoe.org/;1;0.00013333333333333334;1;social
https://data.nhm.ac.uk/;1;0.00010333333333333333;0;social
https://knb.ecoinformatics.org/;1;9e-05;0;social
https://www.cuahsi.org/;1;9e-05;0;social
https://data.uni-hannover.de/;1;7.666666666666667e-05;0;social
https://kulturabezpieczenstwa.publisherspanel.com/;1;6e-05;0;social
https://codeocean.com/;1;3.5e-05;1;economic
https://codeocean.com/;1;3.5e-05;1;social
https://data.bas.ac.uk/;1;3.1666666666666666e-05;0;economic
http://gigadb.org/;1;3e-05;0;social
https://karger.figshare.com/;1;3e-05;0;social
https://www.morphosource.org/;1;2.8333333333333332e-05;0;economic
https://opencontext.org/;1;2.6666666666666667e-05;1;social
https://datahub.duramat.org/;1;2.3333333333333332e-05;0;social
https://www.knowledgette.com/;1;2.3333333333333332e-05;0;economic
https://iastate.figshare.com/;1;1.9999999999999998e-05;0;social
https://search.dataone.org/;1;1.9999999999999998e-05;0;social
https://datos.uchile.cl/;1;1.8333333333333333e-05;0;economic
https://odin.jrc.ec.europa.eu/;1;1.6666666666666667e-05;0;social
https://datacompass.lshtm.ac.uk/;1;1.5e-05;0;economic
https://datacompass.lshtm.ac.uk/;1;1.5e-05;0;social
https://bioenergykdf.net/;1;1e-05;0;economic
https://bioenergykdf.net/;1;1e-05;0;social
http://bordar.bournemouth.ac.uk/;1;9.999999999999999e-06;0;social
https://brill.figshare.com/;1;6.666666666666667e-06;0;social
https://data.lib.vt.edu/;1;6.666666666666667e-06;0;economic
https://data.lib.vt.edu/;1;6.666666666666667e-06;0;social
https://dspace.emu.ee/;1;3.3333333333333333e-06;0;social
https://edata.stfc.ac.uk/;1;3.3333333333333333e-06;0;economic
https://trace.utk.edu/;1;3.3333333333333333e-06;0;social
http://archive.sciendo.com/;1;0.0;0;economic
http://archive.sciendo.com/;1;0.0;0;social
http://cssp.chemspider.com/;1;0.0;0;social
http://data.utm.csic.es/;1;0.0;0;economic
http://datadoi.ee/;1;0.0;0;social
http://ipt.vertnet.org/;1;0.0;0;social
http://open-science.ub.ovgu.de/;1;0.0;0;economic
http://opendata.pku.edu.cn/;1;0.0;0;social
http://www.epigraphiclandscape.unito.it/;1;0.0;0;social
https://a2e.energy.gov/;1;0.0;0;economic
https://api.odp.saeon.ac.za/;1;0.0;0;economic
https://api.odp.saeon.ac.za/;1;0.0;0;social
https://archive.materialscloud.org/;1;0.0;0;economic
https://bbd.labworks.org/;1;0.0;0;economic
https://canwin-datahub.ad.umanitoba.ca/;1;0.0;0;social
https://caps.ou.edu/;1;0.0;0;economic
https://catalog.paradisec.org.au/;1;0.0;0;economic
https://cdgp.u-strasbg.fr/;1;0.0;0;social
https://cheardatacenter.mssm.edu/;1;0.0;0;economic
https://collections.durham.ac.uk/;1;0.0;0;social
https://convictlandscapes.com.au/;1;0.0;1;social
https://data.ahri.org/;1;0.0;0;economic
https://data.gulfresearchinitiative.org/;1;0.0;1;social
https://data.hpc.imperial.ac.uk/;1;0.0;0;social
https://data.isis.stfc.ac.uk/;1;0.0;0;social
https://data.sbgrid.org/;1;0.0;0;economic
https://datacommons.princeton.edu/;1;0.0;0;social
https://dataverse-prod.tdl.org/;1;0.0;0;social
https://dataverse.csuc.cat/;1;0.0;0;economic
https://dataverse.dartmouth.edu/;1;0.0;0;economic
https://dataverse.dartmouth.edu/;1;0.0;0;social
https://dataverse.lib.umanitoba.ca/;1;0.0;0;economic
https://dataverse.lib.virginia.edu/;1;0.0;0;social
https://dataverse.nioz.nl/;1;0.0;0;economic
https://doi.gin.g-node.org/;1;0.0;1;social
https://doi.ipk-gatersleben.de:443/;1;0.0;0;social
https://ecl.earthchem.org/;1;0.0;0;social
https://envidat.ch/;1;0.0;0;social
https://ep.liu.se/;1;0.0;0;economic
https://episodesplatform.eu/;1;0.0;0;social
https://ets-data.sciopen.com/;1;0.0;0;economic
https://extidp.ornl.gov/;1;0.0;0;social
https://fair.ornl.gov/;1;0.0;0;social
https://fdz.rwi-essen.de/;1;0.0;0;economic
https://fdz.rwi-essen.de/;1;0.0;0;social
https://geolsoc.figshare.com/;1;0.0;0;social
https://hheardatacenter.mssm.edu/;1;0.0;0;economic
https://hheardatacenter.mssm.edu/;1;0.0;0;social
https://hub.sfedu.ru/;1;0.0;0;social
https://iochem-bd.bsc.es/;1;0.0;0;social
https://iochem-bd.iciq.es/;1;0.0;0;economic
https://iochem-bd.iciq.es/;1;0.0;0;social
https://janelia.figshare.com/;1;0.0;0;social
https://lapop.app.vanderbilt.edu/;1;0.0;0;social
https://ldbase.org:443/;1;0.0;0;economic
https://myacr.acr.org/;1;0.0;0;social
https://ngt-data.lbl.gov/;1;0.0;0;economic
https://open.flinders.edu.au/;1;0.0;0;economic
https://openresearch.lsbu.ac.uk/;1;0.0;0;social
https://ordar.otelo.univ-lorraine.fr/;1;0.0;0;social
https://phon.talkbank.org/;1;0.0;0;social
https://planetary-data-portal.org/;1;0.0;0;social
https://religiouslibertyinthestates.com/;1;0.0;0;social
https://repository.mines.edu/;1;0.0;0;social
https://repozitorij.ffzg.unizg.hr/;1;0.0;1;social
https://researchdata.cab.unipd.it/;1;0.0;0;economic
https://researchdata.cab.unipd.it/;1;0.0;0;social
https://researchdata.gla.ac.uk/;1;0.0;0;social
https://researchdata.hhu.de/;1;0.0;0;social
https://researchdata.nie.edu.sg/;1;0.0;0;economic
https://sciendo.com/;1;0.0;0;economic
https://sciendo.com/;1;0.0;0;social
https://sciendo.com:443/;1;0.0;0;economic
https://surveybanken.sikt.no/;1;0.0;0;economic
https://waterdams.nawihub.org/;1;0.0;0;economic
https://www.datacommons.psu.edu/;1;0.0;0;social
https://www.datalumos.org/;1;0.0;0;economic
https://www.integrmed.org/;1;0.0;0;social
https://www.namesforlife.com/;1;0.0;0;social
https://www.polardata.ca/;1;0.0;0;social
https://www.swissubase.ch/;1;0.0;0;social
